aifi_cell_type,timepoint,fg,bg,n_sample,gene,coef_C,coef_D,logFC,nomP,adjP,direction_sign,direction,complex,y_offset,order,gene_ypos,treat_label,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos
t_cd4_naive,72,bortezomib,dmso,1352,PSMA4,0.186685672794113,0.822295806205065,0.261847686867494,9.63770057808747e-30,1.15946153979343e-28,1,up,CP 20S alpha ring,8,56,64,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMA5,0.205675607121273,1.02613006901517,0.498757188726324,1.11910172613396e-53,2.78565591829561e-52,1,up,CP 20S alpha ring,8,55,63,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMA6,0.161397743244881,1.09696599337813,0.445124041513484,5.73319770594649e-45,1.12879989987151e-43,1,up,CP 20S alpha ring,8,54,62,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMA7,0.2098426235891,1.04549428896037,0.507427615777552,3.67240775468553e-56,9.9479045354864e-55,1,up,CP 20S alpha ring,8,53,61,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMB1,0.205752931692649,0.900870692189113,0.376903545874974,1.07066419564357e-42,1.97216344837546e-41,1,up,CP 20S beta ring,7,52,59,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMB10,0.0631333061085427,-0.106899656755905,-0.0110010474112174,0.00332892632829588,0.00505467491028476,-1,dn,Immunoproteasome,6,43,49,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMB2,0.28983578291852,1.93098528250444,0.676696590930597,2.78906338535418e-116,2.4335312001264e-114,1,up,CP 20S beta ring,7,51,58,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMB3,0.148871731870029,1.12766517800427,0.340526553821369,4.39543933262556e-39,7.25772841197873e-38,1,up,CP 20S beta ring,7,50,57,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMB4,0.193023451935848,1.72707829748668,0.529877483679768,2.59233268297395e-85,1.27903842911733e-83,1,up,CP 20S beta ring,7,49,56,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMB5,0.104042915950246,1.1982976943524,0.298218902066932,1.99619588164454e-34,2.7997407213116e-33,1,up,CP 20S beta ring,7,48,55,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMB6,0.128708898252908,1.74288535433522,0.347757358224496,2.57786308124896e-53,6.28467855308019e-52,1,up,CP 20S beta ring,7,47,54,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMB7,0.298178830085851,2.05922566267562,0.870036280904106,1.01148370557453e-144,1.2329688875746e-142,1,up,CP 20S beta ring,7,46,53,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMB8,0.01008454815084,-1.25181092965551,-0.261985983844191,3.987308564039e-31,5.06137835946696e-30,-1,dn,Immunoproteasome,6,45,51,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMB9,-0.163563459876388,-1.7599999814816,-0.657182127632736,1.35750595558143e-96,8.33508656727001e-95,-1,dn,Immunoproteasome,6,44,50,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMC1,0.15485030761375,1.54552382971278,0.411147432828687,7.76691692272304e-58,2.20479364289217e-56,1,up,RP 19S base,5,42,47,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMC2,0.147999307724341,1.68500419661922,0.438894969598595,3.62210401710265e-63,1.1592131350488e-61,1,up,RP 19S base,5,41,46,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMC3,0.101912484623654,1.97498916449116,0.206420673075891,3.35388064838668e-36,5.01810770658434e-35,1,up,RP 19S base,5,40,45,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMC4,0.135858329332052,1.76852147034312,0.324759605007407,3.65955324845519e-52,8.59321157972948e-51,1,up,RP 19S base,5,39,44,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMC5,0.151228707949338,1.43885119421044,0.242211811950046,6.97403740393949e-36,1.02511388491953e-34,1,up,RP 19S base,5,38,43,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMC6,0.201542925643191,1.8948334373096,0.735223746803675,4.78372744644875e-112,3.88748203956997e-110,1,up,RP 19S base,5,37,42,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMD1,0.7307435634262,3.50187239401738,1.2,0,0,1,up,RP 19S base,5,36,41,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMD11,0.246453222915858,2.01995315484821,0.716954940791876,5.87810048022591e-119,5.47455897534748e-117,1,up,RP 19S lid,4,27,31,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMD12,0.288263982885066,1.71756690218272,0.739243712195199,9.08901657260187e-106,6.60867178686815e-104,1,up,RP 19S lid,4,26,30,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMD13,0.173856766955812,1.58114542942392,0.427968361084933,2.40965654154236e-65,8.08649517119217e-64,1,up,RP 19S lid,4,25,29,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMD14,0.574561194573828,3.35022833903144,1.2,0,0,1,up,RP 19S lid,4,24,28,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMD2,0.186834695899491,1.9636130900934,0.53092263562912,1.27067836518831e-91,7.06889461009793e-90,1,up,RP 19S base,5,35,40,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMD3,0.145722071450955,1.24067322502088,0.295161257386468,1.15017802512132e-38,1.85844554585393e-37,1,up,RP 19S lid,4,32,36,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMD4,0.211630556616783,1.53944419776399,0.460776679439179,2.34128213247522e-68,8.3650377569341e-67,1,up,RP 19S base,5,34,39,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMD5,0.0332379865703354,0.13135500187679,0.0372610439615842,0.215239064573491,0.229852693410161,1,up,RP-associated,0,2,2,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMD6,0.221730220114849,1.69085665279813,0.470294397473733,8.04097472667012e-75,3.23551648103731e-73,1,up,RP 19S lid,4,31,35,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMD7,0.19870583946949,1.47040008987778,0.556053373647379,6.2461084355961e-77,2.60170818204302e-75,1,up,RP 19S lid,4,30,34,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMD8,0.151139115286332,1.22728576555746,0.294296653947584,1.81319567301907e-37,2.81980843032928e-36,1,up,RP 19S lid,4,29,33,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMD9,0.0579541363143645,0.505264541080789,0.0850000730798518,2.92933651659952e-05,6.56073233885259e-05,1,up,RP 19S lid,4,28,32,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSME1,-0.0318028174286916,-0.773680598836356,-0.258839978374286,1.72451591159063e-18,1.23441385070594e-17,-1,dn,PA28 11S,3,23,26,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSME2,0.00706722703312619,-0.898506392896837,-0.192284514036865,7.93119324303089e-17,5.24255668193645e-16,-1,dn,PA28 11S,3,22,25,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSME3,0.122351577824169,0.49394974033699,0.0299987659716511,0.000569627926154695,0.0010156261303283,1,up,PA28 11S,3,21,24,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSME4,0.316246110217502,1.32540947491332,0.709945449141222,1.22957494911834e-86,6.13972695978429e-85,1,up,PA200,2,20,22,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMF1,0.0632275602948372,-0.0247214819884347,0.00822269114208279,0.0439792564782582,0.0530631815063001,1,up,RP-associated,0,4,4,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMG2,0.0779666053670537,0.0123351595385606,0.0137549614024306,0.00550272762281506,0.00801775884427813,1,up,CP-associated,1,18,19,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMG4,0.0118936273957597,-1.07706846899309,-0.127683007050622,4.34685492873435e-14,2.37202636631198e-13,-1,dn,CP-associated,1,16,17,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,RAD23A,0.136477285882375,0.926769275857401,0.226838523394704,1.34142875475676e-24,1.32055854491435e-23,1,up,RP-associated,0,14,14,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,RAD23B,0.189210164943587,1.17866735081302,0.500695657885973,1.01326194782404e-53,2.52979767635948e-52,1,up,RP-associated,0,13,13,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,UBE3C,0.0383542068746688,0.0495548836054073,0.0370779820238184,0.214638945366166,0.229270904399504,1,up,RP-associated,0,7,7,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,UBQLN1,0.299532963217582,1.51851740427228,0.766088655402098,3.13641837952102e-100,2.047068657311e-98,1,up,RP-associated,0,12,12,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,UBQLN2,0.0101281825983955,-0.677399175371887,-0.167699685044048,1.3713924382361e-11,6.25273482977944e-11,-1,dn,RP-associated,0,11,11,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,UCHL5,0.08673122873615,0.130243479244144,0.0441774107125574,0.00269524190465655,0.00417196267930871,1,up,RP-associated,0,8,8,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,USP14,0.388613704702395,1.86261524364238,0.90789311619087,1.96611022330799e-138,2.20230914067567e-136,1,up,RP-associated,0,9,9,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,ZFAND5,0.180946274120624,1.39343881744339,0.35979241796771,3.97893129513454e-53,9.6155572901954e-52,1,up,RP-associated,0,10,10,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_treg,72,bortezomib,dmso,78,ADRM1,0.192387247384951,1.0530330469142,0.309316742436099,0.00493572251162726,0.0623006965990461,1,up,RP 19S base,5,33,38,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,ECPAS,0.346296019580823,1.7139151538513,0.913593131566403,4.29516145538717e-08,4.72260764359799e-06,1,up,RP-associated,0,5,5,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PAAF1,0.273417410908787,2.4118948025253,0.250145903728574,0.000811974400556141,0.0170346629413226,1,up,RP-associated,0,1,1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,POMP,0.223138357311889,1.62827393416115,0.628228333951857,5.18552989638921e-06,0.000278371446084988,1,up,CP-associated,1,15,16,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PRKN,-0.106657013382454,0.0130451895472005,-0.0152460956980628,0.875787997018282,0.953784072678415,-1,dn,RP-associated,0,6,6,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMA1,0.018469748509528,0.723389911040479,0.319574772838466,0.0955883563743607,0.365412162819387,1,up,CP 20S alpha ring,8,59,67,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMA2,0.11135396549567,0.35496809625573,0.133037621514097,0.366965910432776,0.714057760897551,1,up,CP 20S alpha ring,8,58,66,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMA3,0.116365163638729,0.611774653716327,0.285883651091328,0.0767289984058008,0.321058615062512,1,up,CP 20S alpha ring,8,57,65,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMA4,0.104940072194655,0.952483132842865,0.337167662899024,0.0146173878405174,0.125256602284096,1,up,CP 20S alpha ring,8,56,64,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMA5,0.0483087061447694,1.54587861847584,0.596471550575304,5.72032771096975e-05,0.00206680231522586,1,up,CP 20S alpha ring,8,55,63,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMA6,0.133648995996812,1.51267866778492,0.648798631278887,2.26679119314677e-05,0.000975789454181956,1,up,CP 20S alpha ring,8,54,62,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMA7,0.147838377771611,0.826940602904348,0.415901337167748,0.0119973854177344,0.10981759209854,1,up,CP 20S alpha ring,8,53,61,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMB1,0.120516499088591,0.691260872986025,0.315455837805458,0.0315223152305652,0.190764355964283,1,up,CP 20S beta ring,7,52,59,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMB10,0.130876419045447,0.319901643360525,0.106287842045869,0.163125928828488,0.490022128534818,1,up,Immunoproteasome,6,43,49,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMB2,0.278202063497779,1.29048478113178,0.53108512318782,5.14805449734965e-05,0.00193522269118349,1,up,CP 20S beta ring,7,51,58,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMB3,0.270470631703019,0.611410011001931,0.277352957391708,0.010087883112749,0.0987685973483545,1,up,CP 20S beta ring,7,50,57,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMB4,0.212617974342636,1.27728328040389,0.517047985922845,0.000140816573570579,0.00418596759089611,1,up,CP 20S beta ring,7,49,56,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMB5,-0.00769976096011211,1.33831633472912,0.237747672466946,0.0201936872871263,0.150561756684898,1,up,CP 20S beta ring,7,48,55,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMB6,0.0922789208884748,1.12747879353011,0.278945229878227,0.0144537907637577,0.124438957084956,1,up,CP 20S beta ring,7,47,54,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMB7,0.463038109333105,1.89259669109465,0.845504917604455,9.02452432864134e-09,1.15996914117156e-06,1,up,CP 20S beta ring,7,46,53,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMB8,-0.1544137015375,-1.24327865556129,-0.324936612184463,0.002527765989874,0.0384868228098185,-1,dn,Immunoproteasome,6,45,51,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMB9,-0.104499966804082,-1.73743703968955,-0.662013343514598,1.78650185078943e-06,0.000110908951634723,-1,dn,Immunoproteasome,6,44,50,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMC1,0.23697792915979,1.86626408467998,0.612847403381576,1.39160371892036e-06,8.81928856865777e-05,1,up,RP 19S base,5,42,47,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMC2,0.04177727365025,1.53977740633921,0.47386872053505,0.000264847242834744,0.00712978152834771,1,up,RP 19S base,5,41,46,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMC3,0.0794703282912645,0.229596775966454,0.0464941370473546,0.649510928549465,0.862016756789055,1,up,RP 19S base,5,40,45,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMC4,0.133856611198082,1.37005894545882,0.307753998468533,0.00315315396153338,0.0456756873856407,1,up,RP 19S base,5,39,44,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMC5,0.2810164175839,0.536163741710419,0.170904033081114,0.0330067711675224,0.196106636507037,1,up,RP 19S base,5,38,43,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMC6,0.351466842483585,1.5317468676506,0.700564708167347,5.04716019765958e-07,4.04038455823169e-05,1,up,RP 19S base,5,37,42,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMD1,0.83329073347076,3.23747804098937,1.2,4.26020920411221e-25,9.719667299182e-22,1,up,RP 19S base,5,36,41,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMD11,0.333944527792757,2.39444392678643,0.889022466179803,7.90031481683023e-11,1.60218384485317e-08,1,up,RP 19S lid,4,27,31,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMD12,0.109830550386802,1.74926875239528,0.702936818837625,1.77433343657553e-06,0.000110907992754715,1,up,RP 19S lid,4,26,30,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMD13,0.0954418787671628,1.43018145945447,0.396552714084655,0.00104091703932319,0.0202115082997093,1,up,RP 19S lid,4,25,29,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMD14,0.520200955629599,4.10262782070719,1.2,2.42494661044179e-25,7.37668758896393e-22,1,up,RP 19S lid,4,24,28,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMD2,0.276754615969597,1.50422642108226,0.527995328781731,2.80065495139351e-05,0.00117094133991074,1,up,RP 19S base,5,35,40,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMD3,0.14338401873929,1.74479912944292,0.432275271948711,5.17416542459753e-05,0.00193522269118349,1,up,RP 19S lid,4,32,36,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMD4,0.222405546775489,1.30897434356725,0.483941770287002,0.000480897948595653,0.0114586806237178,1,up,RP 19S base,5,34,39,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMD5,0.0330015604398023,-0.50957628692284,-0.0946670644719436,0.490616916493491,0.78878465369983,-1,dn,RP-associated,0,2,2,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMD6,0.302841732033334,1.20987401298146,0.424050646618992,9.12171355335726e-05,0.00298368307842073,1,up,RP 19S lid,4,31,35,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMD7,0.175521891729463,1.5087735220646,0.62525610049316,2.14654430436046e-05,0.000928405844625285,1,up,RP 19S lid,4,30,34,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMD8,0.125595452939647,1.98739924011155,0.535252346643136,5.39194514040588e-06,0.000287759598545872,1,up,RP 19S lid,4,29,33,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMD9,-0.0548687040532878,0.258581737234931,0.0319467065930228,0.795225006775019,0.924474606316489,1,up,RP 19S lid,4,28,32,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSME1,-0.056509218042756,-0.661373467842251,-0.23858524870718,0.12973474116422,0.434310149509972,-1,dn,PA28 11S,3,23,26,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSME2,-0.00530008055960843,-0.438709571527567,-0.112335691453858,0.504892493719311,0.796893780472624,-1,dn,PA28 11S,3,22,25,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSME3,0.142386282775597,-0.785775442494488,-0.0319315317018321,0.533475826787482,0.808105803569539,-1,dn,PA28 11S,3,21,24,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSME4,0.315146726412746,0.80202009487576,0.524809043651416,0.000325918413516725,0.00828504579875663,1,up,PA200,2,20,22,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMF1,-0.00497740972978731,0.230996670948536,0.0660726569256982,0.836644852561962,0.938795146253592,1,up,RP-associated,0,4,4,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMG2,-0.0101669756110553,-0.106340253226114,-0.0225631309503924,0.961378472312086,0.983843594685692,-1,dn,CP-associated,1,18,19,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMG3,NA,-2.72354522437256,-1.2,0.00487551344539223,0.0617971329203465,-1,dn,CP-associated,1,17,18,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PSMG4,-0.0634989741996373,-2.13079821933908,-0.18966819918406,0.00243910203007359,0.0379850599427501,-1,dn,CP-associated,1,16,17,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,RAD23A,0.0960016190619349,0.513568436722949,0.159638295491064,0.191031271805585,0.530539070754037,1,up,RP-associated,0,14,14,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,RAD23B,0.296757953012541,0.732900054842088,0.368755643852422,0.00598764045586253,0.0705073636131631,1,up,RP-associated,0,13,13,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBE3C,0.310471403608737,-0.472960912667554,-0.0655984684760854,0.00447465922508995,0.0582535521942523,-1,dn,RP-associated,0,7,7,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBQLN1,0.2969449732139,1.28570245843477,0.687173492545345,8.10933798820259e-06,0.000402205535219222,1,up,RP-associated,0,12,12,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBQLN2,-0.0465062445138414,-0.634691679044434,-0.135363190701242,0.28262336554209,0.636734700816694,-1,dn,RP-associated,0,11,11,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UCHL5,0.157125477319303,0.0590173256995255,0.062300102633859,0.363971822050866,0.711257985352169,1,up,RP-associated,0,8,8,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,USP14,0.540230000902793,2.54636871748055,1.15494561683318,9.58727621660816e-15,5.14667545604506e-12,1,up,RP-associated,0,9,9,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,ZFAND5,0.124269961146659,0.932020795324449,0.293274927232949,0.0244552896302277,0.164581177594666,1,up,RP-associated,0,10,10,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd8_memory,72,bortezomib,dmso,163,ADRM1,0.170454191919572,1.6201176488656,0.391210193684277,2.52382151833948e-08,7.60505808376083e-07,1,up,RP 19S base,5,33,38,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,ECPAS,0.472553266585653,1.65382782998417,0.933121606124936,2.77686633110278e-20,4.62584015798234e-18,1,up,RP-associated,0,5,5,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PAAF1,0.0586059360313007,0.201180367742848,0.0392644350142424,0.680309389406356,0.816648755821716,1,up,RP-associated,0,1,1,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,POMP,0.226652563017593,1.27074453776039,0.511376442820914,2.4573161465885e-09,8.85536500335912e-08,1,up,CP-associated,1,15,16,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PRKN,0.123298146805639,0.959781463403542,0.366550631727935,0.000537733327909545,0.00509951401945582,1,up,RP-associated,0,6,6,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PSMA1,0.0771567695323287,0.584457333653451,0.289556378343851,0.0191974969947217,0.0839498271255068,1,up,CP 20S alpha ring,8,59,67,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PSMA2,0.198007944294132,0.568330298889385,0.280949928751208,9.24094695161527e-05,0.00115728114377037,1,up,CP 20S alpha ring,8,58,66,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PSMA3,0.195296198068481,0.83629918634888,0.397791079715248,6.07308311202956e-06,0.000107238501592218,1,up,CP 20S alpha ring,8,57,65,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PSMA4,0.158877974562323,0.970302280707426,0.33455039553732,3.24276224466052e-05,0.000469349964887012,1,up,CP 20S alpha ring,8,56,64,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PSMA5,0.118988069668027,1.14955542697627,0.494602734021333,4.07275959559044e-07,9.56340278443297e-06,1,up,CP 20S alpha ring,8,55,63,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PSMA6,0.272912298034628,0.698864909471368,0.387911585170404,1.19916562597929e-06,2.55735104149061e-05,1,up,CP 20S alpha ring,8,54,62,Bor/DMSO,CD8 Memory,#009444,6,2
